T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	7390.	360.	17.6	0.04	RC	P60	cenko06
-9.	-9.	7920.	660.	17.64	0.09	RC	PROMPT	cenko06
-9.	-9.	8910.	360.	17.81	0.04	RC	P60	cenko06
-9.	-9.	10400.	360.	17.97	0.04	RC	P60	cenko06
-9.	-9.	12400.	360.	17.9	0.04	RC	P60	cenko06
-9.	-9.	14600.	360.	18.09	0.04	RC	P60	cenko06
-9.	-9.	16300.	360.	18.13	0.04	RC	P60	cenko06
-9.	-9.	17900.	360.	18.15	0.04	RC	P60	cenko06
-9.	-9.	19700.	360.	18.28	0.05	RC	P60	cenko06
-9.	-9.	78100.	5370.	20.06	0.31	RC	PROMPT	cenko06
-9.	-9.	175000.	6840.	20.63	0.11	RC	P60	cenko06
-9.	-9.	265000.	8400.	21.01	0.1	RC	P60	cenko06
-9.	-9.	354000.	8400.	21.34	0.11	RC	P60	cenko06
-9.	-9.	443000.	2880.	21.46	0.13	RC	P60	cenko06
-9.	-9.	513000.	600.	21.69	0.08	RC	HET	cenko06
-9.	-9.	525000.	3600.	21.76	0.12	RC	P60	cenko06
-9.	-9.	612000.	4800.	21.92	0.12	RC	P60	cenko06
-9.	-9.	3.18e6	800.	24.71	0.08	rr	HST	cenko06
-9.	-9.	328.	60.	15.	0.02	IC	P60	cenko06
-9.	-9.	626.	60.	14.51	0.01	IC	P60	cenko06
-9.	-9.	913.	60.	14.87	0.01	IC	P60	cenko06
-9.	-9.	1300.	120.	15.33	0.02	IC	P60	cenko06
-9.	-9.	1940.	120.	15.83	0.02	IC	P60	cenko06
-9.	-9.	2590.	120.	16.16	0.02	IC	P60	cenko06
-9.	-9.	3920.	360.	16.63	0.03	IC	P60	cenko06
-9.	-9.	6380.	360.	17.11	0.05	IC	P60	cenko06
-9.	-9.	7890.	360.	17.31	0.04	IC	P60	cenko06
-9.	-9.	7920.	1560.	17.4	0.08	IC	PROMPT	cenko06
-9.	-9.	9410.	360.	17.32	0.05	IC	P60	cenko06
-9.	-9.	11000.	360.	17.43	0.03	IC	P60	cenko06
-9.	-9.	13600.	360.	17.57	0.04	IC	P60	cenko06
-9.	-9.	15200.	360.	17.77	0.04	IC	P60	cenko06
-9.	-9.	16800.	360.	17.8	0.05	IC	P60	cenko06
-9.	-9.	18400.	360.	17.81	0.04	IC	P60	cenko06
-9.	-9.	77400.	5440.	18.42	0.11	IC	PROMPT	cenko06
-9.	-9.	176000.	6840.	20.06	0.12	IC	P60	cenko06
-9.	-9.	266000.	7560.	20.57	0.12	IC	P60	cenko06
-9.	-9.	355000.	8400.	20.68	0.11	IC	P60	cenko06
-9.	-9.	447000.	2400.	21.11	0.15	IC	P60	cenko06
-9.	-9.	512000.	1200.	21.34	0.1	IC	HET	cenko06
-9.	-9.	529000.	4800.	21.26	0.14	IC	P60	cenko06
-9.	-9.	612000.	4440.	21.39	0.13	IC	P60	cenko06
-9.	-9.	3.18e6	800.	24.41	0.09	ii	HST	cenko06
-9.	-9.	3.18e6	800.	24.36	0.09	IC	HST	cenko06
-9.	-9.	417.	60.	13.99	0.11	zz	P60	cenko06
-9.	-9.	712.	60.	14.33	0.14	zz	P60	cenko06
-9.	-9.	1020.	60.	14.68	0.21	zz	P60	cenko06
-9.	-9.	1460.	120.	15.08	0.13	zz	P60	cenko06
-9.	-9.	2100.	120.	15.55	0.14	zz	P60	cenko06
-9.	-9.	2750.	120.	16.02	0.2	zz	P60	cenko06
-9.	-9.	3.18e6	1600.	24.15	0.09	zz	HST	cenko06
33.7	61.9	-9.	-9.	18.38	100.	CR	RAPTOR	vestrand06
70.1	98.3	-9.	-9.	18.27	0.29	CR	RAPTOR	vestrand06
106.	134.	-9.	-9.	18.39	100.	CR	RAPTOR	vestrand06
141.	169.	-9.	-9.	17.54	0.15	CR	RAPTOR	vestrand06
176.	186.	-9.	-9.	17.53	0.2	CR	RAPTOR	vestrand06
194.	204.	-9.	-9.	17.67	100.	CR	RAPTOR	vestrand06
215.	245.	-9.	-9.	15.44	0.03	CR	RAPTOR	vestrand06
252.	282.	-9.	-9.	15.3	0.02	CR	RAPTOR	vestrand06
290.	320.	-9.	-9.	15.87	0.03	CR	RAPTOR	vestrand06
328.	358.	-9.	-9.	15.12	0.02	CR	RAPTOR	vestrand06
365.	395.	-9.	-9.	14.97	0.02	CR	RAPTOR	vestrand06
421.	433.	-9.	-9.	14.63	0.02	CR	RAPTOR	vestrand06
440.	470.	-9.	-9.	14.78	0.02	CR	RAPTOR	vestrand06
478.	508.	-9.	-9.	14.74	0.02	CR	RAPTOR	vestrand06
516.	546.	-9.	-9.	14.72	0.02	CR	RAPTOR	vestrand06
553.	583.	-9.	-9.	14.76	0.02	CR	RAPTOR	vestrand06
594.	624.	-9.	-9.	14.9	0.02	CR	RAPTOR	vestrand06
632.	662.	-9.	-9.	14.98	0.02	CR	RAPTOR	vestrand06
669.	699.	-9.	-9.	15.04	0.02	CR	RAPTOR	vestrand06
707.	737.	-9.	-9.	15.06	0.02	CR	RAPTOR	vestrand06
-9.	-9.	147000.	-9.	21.	0.06	BJ	RTT150	kann10
-9.	-9.	232000.	-9.	22.24	0.06	BJ	RTT150	kann10
-9.	-9.	315000.	-9.	22.57	0.08	BJ	RTT150	kann10
-9.	-9.	43000.	-9.	18.78	0.14	RC	MAO	kann10
-9.	-9.	48700.	-9.	19.11	0.23	RC	MAO	kann10
-9.	-9.	54900.	-9.	19.44	0.1	RC	MAO	kann10
-9.	-9.	55600.	-9.	19.38	0.14	RC	MAO	kann10
-9.	-9.	56500.	-9.	19.19	0.12	RC	MAO	kann10
-9.	-9.	57100.	-9.	19.46	0.12	RC	MAO	kann10
-9.	-9.	57800.	-9.	19.33	0.13	RC	MAO	kann10
-9.	-9.	65000.	-9.	19.48	0.01	RC	RTT150	kann10
-9.	-9.	137000.	-9.	20.41	0.35	RC	MAO	kann10
-9.	-9.	149000.	-9.	20.38	0.05	RC	RTT150	kann10
-9.	-9.	221000.	-9.	20.96	0.38	RC	MAO	kann10
-9.	-9.	232000.	-9.	21.02	0.03	RC	RTT150	kann10
-9.	-9.	316000.	-9.	21.3	0.04	RC	RTT150	kann10
-9.	-9.	395000.	-9.	21.12	0.14	RC	MAO	kann10
-9.	-9.	478000.	-9.	21.24	0.2	RC	MAO	kann10
-9.	-9.	663000.	-9.	22.14	0.1	RC	RTT150	kann10
-9.	-9.	150000.	-9.	19.83	0.07	IC	RTT150	kann10
-9.	-9.	232000.	-9.	20.46	0.05	IC	RTT150	kann10
-9.	-9.	316000.	-9.	20.87	0.09	IC	RTT150	kann10
-9.	-9.	6080.	-9.	16.01	0.1	J	WIRO	kann10
-9.	-9.	7020.	-9.	16.39	0.02	J	UKIRT	kann10
-9.	-9.	7530.	-9.	16.3	0.1	J	WIRO	kann10
-9.	-9.	8100.	-9.	16.5	0.11	J	WIRO	kann10
-9.	-9.	9160.	-9.	17.04	0.12	J	WIRO	kann10
-9.	-9.	10300.	-9.	16.62	0.1	J	WIRO	kann10
-9.	-9.	10900.	-9.	16.67	0.1	J	WIRO	kann10
-9.	-9.	11900.	-9.	16.69	0.1	J	WIRO	kann10
-9.	-9.	13200.	-9.	16.74	0.1	J	WIRO	kann10
-9.	-9.	14200.	-9.	16.87	0.1	J	WIRO	kann10
-9.	-9.	15100.	-9.	16.94	0.1	J	WIRO	kann10
-9.	-9.	16100.	-9.	16.76	0.1	J	WIRO	kann10
-9.	-9.	17100.	-9.	16.74	0.1	J	WIRO	kann10
-9.	-9.	17900.	-9.	16.66	0.1	J	WIRO	kann10
-9.	-9.	79800.	-9.	18.48	0.08	J	TNG	kann10
-9.	-9.	177000.	-9.	18.68	0.1	J	WIRO	kann10
-9.	-9.	199000.	-9.	19.55	0.16	J	UKIRT	kann10
-9.	-9.	7240.	-9.	15.88	0.02	H	UKIRT	kann10
-9.	-9.	81100.	-9.	17.71	0.05	H	TNG	kann10
-9.	-9.	199000.	-9.	19.25	0.17	H	UKIRT	kann10
-9.	-9.	7420.	-9.	15.33	0.06	KS	UKIRT	kann10
-9.	-9.	10300.	-9.	15.51	0.02	KS	UKIRT	kann10
-9.	-9.	22100.	-9.	16.26	0.02	KS	UKIRT	kann10
-9.	-9.	70700.	-9.	17.03	0.06	KS	UKIRT	kann10
-9.	-9.	82200.	-9.	16.97	0.21	KS	TNG	kann10
-9.	-9.	103000.	-9.	17.45	0.05	KS	UKIRT	kann10
-9.	-9.	198000.	-9.	18.18	0.09	KS	UKIRT	kann10
-9.	-9.	329000.	-9.	19.32	0.18	KS	UKIRT	kann10
