Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
3653. -9. -9. -9.   300.  VJ  19.267  0.120   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
3964. -9. -9. -9.   300.  VJ  19.290  0.132   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
4273. -9. -9. -9.   300.  VJ  19.320  0.126   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
4581. -9. -9. -9.   300.  VJ  19.237  0.091   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
4891. -9. -9. -9.   300.  VJ  19.345  0.151   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
5510. -9. -9. -9.   300.  VJ  19.163  0.107   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
5818. -9. -9. -9.   300.  VJ  19.293  0.123   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
6128. -9. -9. -9.   300.  VJ  19.350  0.163   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
6877. -9. -9. -9.   180.  IC  17.550  0.074   -9. -9. -9. SRO GCN10073 0 USNOB1 0. 0. 0 nnn
45981.  -9.  -9.  -9. 3.    b     17.31 100. -9.  -9.  -9. UVOT GCN10078 1 NNN 0. 0. 0 E(B-V)=0.99 
32984.  -9.  -9.  -9. 70.   u     19.03 100. -9.  -9.  -9. UVOT GCN10078 1 NNN 0. 0. 0 E(B-V)=0.99 
26617.  -9.  -9.  -9. 1283. uvw1  20.37 100. -9.  -9.  -9. UVOT GCN10078 1 NNN 0. 0. 0 E(B-V)=0.99 
3151.   -9.  -9.  -9. 10.   uvw2  17.28 100. -9.  -9.  -9. UVOT GCN10078 1 NNN 0. 0. 0 E(B-V)=0.99 
10572.  -9.  -9.  1.D-3 -9. RC 19.66  0.02  -9.  -9.  -9. GMG GCN10092 0 USNO 0. 0. 0 nnn
14314.  -9.  -9.  1.D-3 -9. RC 20.18  0.03  -9.  -9.  -9. GMG GCN10092 0 USNO 0. 0. 0 nnn
22532.  -9.  -9.  1.D-3 -9. RC 21.03  0.05  -9.  -9.  -9. GMG GCN10092 0 USNO 0. 0. 0 nnn
  27734.4    -9. -9.  -9.    600.  RC 18.31 0.07 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  28365.1    -9. -9.  -9.    600.  RC 18.56 0.08 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  28995.8    -9. -9.  -9.    600.  RC 18.72 0.08 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  29626.6    -9. -9.  -9.    600.  RC 18.56 0.08 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  30430.1    -9. -9.  -9.    600.  RC 18.73 0.08 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  31060.8    -9. -9.  -9.    600.  RC 18.80 0.09 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  31691.5    -9. -9.  -9.    600.  RC 18.89 0.11 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  32322.2    -9. -9.  -9.    600.  RC 18.70 0.08 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  32953.0    -9. -9.  -9.    600.  RC 19.20 0.16 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  33583.7    -9. -9.  -9.    600.  RC 19.16 0.16 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  34214.4    -9. -9.  -9.    600.  RC 18.86 0.15 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  35216.6    -9. -9.  -9.    780.  RC 19.44 0.34 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  49299.8    -9. -9.  -9.    1260. RC 19.11 0.08 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
  50742.7    -9. -9.  -9.    1320. RC 19.15 0.09 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
 124295.0    -9. -9.  -9.    2340. RC 20.7  0.2	 -9. -9. -9. ZTE GCN10116 0 USNOB1 0. 0. 0 host_contamination?
#       217.2 -9. -9. -9. 60. RC 17.7 0.1 -9. -9. -9. LOTIS GCN10074 0 USNOB1 0. 0. 0 nnn
